slug	name	country	city	email	kind	reason	source	url
lobby-lounge-bar-berlin	Lobby Lounge & Bar	Germany	Berlin	reservations.corporate@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/de/hotel-adlon
lobby-lounge-bar-berlin	Lobby Lounge & Bar	Germany	Berlin	info.development@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/de/hotel-adlon
lobby-lounge-bar-berlin	Lobby Lounge & Bar	Germany	Berlin	pr.corporate@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/de/hotel-adlon
lobby-lounge-bar-berlin	Lobby Lounge & Bar	Germany	Berlin	info.residences@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/de/hotel-adlon
lobby-lounge-bar-berlin	Lobby Lounge & Bar	Germany	Berlin	contact@discoveryloyalty.com	offsite	off-domain (discoveryloyalty.com)	page-text	https://www.kempinski.com/de/hotel-adlon
lobby-lounge-bar-berlin	Lobby Lounge & Bar	Germany	Berlin	data.privacy@kempinski.com	group	kempinski group or hotel inbox	cloudflare-obfuscated	https://www.kempinski.com/privacy-policy
lobby-lounge-bar-berlin	Lobby Lounge & Bar	Germany	Berlin	gso.frankfurt@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
lobby-lounge-bar-berlin	Lobby Lounge & Bar	Germany	Berlin	gso.london@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
lobby-lounge-bar-berlin	Lobby Lounge & Bar	Germany	Berlin	kempinski@tm-russia.ru	offsite	off-domain (tm-russia.ru)	page-text	https://www.kempinski.com/contact-us
lobby-lounge-bar-berlin	Lobby Lounge & Bar	Germany	Berlin	gso.usa@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
lobby-lounge-bar-berlin	Lobby Lounge & Bar	Germany	Berlin	gso.dubai@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
lobby-lounge-bar-berlin	Lobby Lounge & Bar	Germany	Berlin	gso.china@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
lobby-lounge-bar-berlin	Lobby Lounge & Bar	Germany	Berlin	gso.india@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
lobby-lounge-bar-berlin	Lobby Lounge & Bar	Germany	Berlin	gso.sea@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
bar-1705-dresden	Bar 1705	Germany	Dresden	bar1705.dresden@kempinski.com	group	kempinski group or hotel inbox	cloudflare-obfuscated	https://www.kempinski.com/de/hotel-taschenbergpalais/restaurants-bars/bar-1705
bar-1705-dresden	Bar 1705	Germany	Dresden	reservations.taschenbergpalais@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/de/hotel-taschenbergpalais/restaurants-bars/bar-1705
bar-1705-dresden	Bar 1705	Germany	Dresden	reservations.corporate@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/de/hotel-taschenbergpalais/restaurants-bars/bar-1705
bar-1705-dresden	Bar 1705	Germany	Dresden	info.development@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/de/hotel-taschenbergpalais/restaurants-bars/bar-1705
bar-1705-dresden	Bar 1705	Germany	Dresden	pr.corporate@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/de/hotel-taschenbergpalais/restaurants-bars/bar-1705
bar-1705-dresden	Bar 1705	Germany	Dresden	info.residences@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/de/hotel-taschenbergpalais/restaurants-bars/bar-1705
bar-1705-dresden	Bar 1705	Germany	Dresden	contact@discoveryloyalty.com	offsite	off-domain (discoveryloyalty.com)	page-text	https://www.kempinski.com/de/hotel-taschenbergpalais/restaurants-bars/bar-1705
bar-1705-dresden	Bar 1705	Germany	Dresden	data.privacy@kempinski.com	group	kempinski group or hotel inbox	cloudflare-obfuscated	https://www.kempinski.com/datenschutz
bar-1705-dresden	Bar 1705	Germany	Dresden	gso.frankfurt@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
bar-1705-dresden	Bar 1705	Germany	Dresden	gso.london@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
bar-1705-dresden	Bar 1705	Germany	Dresden	kempinski@tm-russia.ru	offsite	off-domain (tm-russia.ru)	page-text	https://www.kempinski.com/contact-us
bar-1705-dresden	Bar 1705	Germany	Dresden	gso.usa@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
bar-1705-dresden	Bar 1705	Germany	Dresden	gso.dubai@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
bar-1705-dresden	Bar 1705	Germany	Dresden	gso.china@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
bar-1705-dresden	Bar 1705	Germany	Dresden	gso.india@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
bar-1705-dresden	Bar 1705	Germany	Dresden	gso.sea@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
martini-bar-hamburg	Martini Bar	Germany	Hamburg	hamburg@fairmont.com	group	fairmont group or hotel inbox	form-config	https://hvj.de/en/grill.html
martini-bar-hamburg	Martini Bar	Germany	Hamburg	grill.hvj@fairmont.com	group	fairmont group or hotel inbox	form-config	https://hvj.de/en/grill.html
martini-bar-hamburg	Martini Bar	Germany	Hamburg	events.hvj@fairmont.com	group	fairmont group or hotel inbox	form-config	https://hvj.de/en/meetings-events.html
martini-bar-hamburg	Martini Bar	Germany	Hamburg	sales.hvj@fairmont.com	group	fairmont group or hotel inbox	page-text	https://hvj.de/en/contact.html
martini-bar-hamburg	Martini Bar	Germany	Hamburg	jan-peer.lehfeldt@fairmont.com	group	fairmont group or hotel inbox	form-config	https://hvj.de/en/contact-person.html
martini-bar-hamburg	Martini Bar	Germany	Hamburg	anna.ziegler@fairmont.com	group	fairmont group or hotel inbox	form-config	https://hvj.de/en/contact-person.html
martini-bar-hamburg	Martini Bar	Germany	Hamburg	sebastian.imrecke@fairmont.com	group	fairmont group or hotel inbox	form-config	https://hvj.de/en/contact-person.html
martini-bar-hamburg	Martini Bar	Germany	Hamburg	claudia.krueger@fairmont.com	group	fairmont group or hotel inbox	form-config	https://hvj.de/en/contact-person.html
martini-bar-hamburg	Martini Bar	Germany	Hamburg	annamarie.lienenlueke@fairmont.com	group	fairmont group or hotel inbox	form-config	https://hvj.de/en/contact-person.html
martini-bar-hamburg	Martini Bar	Germany	Hamburg	hvj.careers@fairmont.com	group	fairmont group or hotel inbox	form-config	https://hvj.de/en/careers.html
bar-montez-munich	Bar Montez	Germany	Munich	info@rosewoodhotelgroup.com	offsite	off-domain (rosewoodhotelgroup.com)	page-text	https://www.rosewoodhotels.com/contact
bar-montez-munich	Bar Montez	Germany	Munich	newzealand.groupsreservations@rosewoodhotels.com	group	rosewoodhotels group or hotel inbox	form-config	https://www.rosewoodhotels.com/en/events/wedding
die-blume-von-hawaii-nuremberg	Die Blume von Hawaii	Germany	Nuremberg	info@blumevonhawaii.com	venue	the venue's own domain	page-text	http://blumevonhawaii.com/impressum.html
copitas	Copitas	India	Bengaluru	guest.historian@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/privacy
copitas	Copitas	India	Bengaluru	privacy.officer@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/privacy
copitas	Copitas	India	Bengaluru	info@privcom.gc.ca	offsite	off-domain (privcom.gc.ca)	page-text	https://www.fourseasons.com/privacy
copitas	Copitas	India	Bengaluru	ksadpo@fourseasons.com	group	fourseasons group or hotel inbox	page-text	https://www.fourseasons.com/privacy
copitas	Copitas	India	Bengaluru	copyright@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/legal
aer-mumbai	AER	India	Mumbai	guest.historian@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/privacy
aer-mumbai	AER	India	Mumbai	privacy.officer@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/privacy
aer-mumbai	AER	India	Mumbai	info@privcom.gc.ca	offsite	off-domain (privcom.gc.ca)	page-text	https://www.fourseasons.com/privacy
aer-mumbai	AER	India	Mumbai	ksadpo@fourseasons.com	group	fourseasons group or hotel inbox	page-text	https://www.fourseasons.com/privacy
aer-mumbai	AER	India	Mumbai	copyright@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/legal
aer-mumbai	AER	India	Mumbai	aer.mumbai@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/mumbai/contact-us/
bob-s-bar	Bob's Bar	India	Bengaluru	grievance.officer@bygventures.in	offsite	off-domain (bygventures.in)	page-text	https://bobsbar.in/privacy
bombay-cocktail-bar	Bombay Cocktail Bar	India	Mumbai	sdhruvin12@gmail.com	venue	free mailbox published on the venue's own site	page-text	https://bcb-bombaycocktailbar.com/policies/privacy-policy
library-bar	The Library Bar	India	Bengaluru	reservations@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/the-leela-palace-bengaluru/restaurants/the-library-bar
library-bar	The Library Bar	India	Bengaluru	privacy@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/privacy-policy
library-bar	The Library Bar	India	Bengaluru	reservations.tlcg@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	cs@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	rso.gujarat@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	rso.bangalore@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	rso.tlpc@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	rso.hyderabad@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	iso.france@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	joann@hiddendoorwaystravel.com	offsite	off-domain (hiddendoorwaystravel.com)	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	kallie@van-isacker.com	offsite	off-domain (van-isacker.com)	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	ttc1@thetravelcollection.me	offsite	off-domain (thetravelcollection.me)	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	reservations.mmcc@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	gm.gandhinagar@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	investorrelations@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	rso.ahmedabad@theleela.com	group	theleela group or hotel inbox	page-text	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	rso.tlpb@theleela.com	group	theleela group or hotel inbox	page-text	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	rso.kolkata@theleela.com	group	theleela group or hotel inbox	page-text	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	rso.kochi@theleela.com	group	theleela group or hotel inbox	page-text	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	rso.mumbai@theleela.com	group	theleela group or hotel inbox	page-text	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	rso.delhi@theleela.com	group	theleela group or hotel inbox	page-text	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	rso.pune@theleela.com	group	theleela group or hotel inbox	page-text	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	priyash.parmar@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/careers
library-bar	The Library Bar	India	Bengaluru	careers@theleela.com	group	theleela group or hotel inbox	page-text	https://www.theleela.com/careers
library-bar	The Library Bar	India	Bengaluru	cs.moonburg@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/investor-relations
library-bar	The Library Bar	India	Bengaluru	compliancectl-mumbai@ctltrustee.com	offsite	off-domain (ctltrustee.com)	form-config	https://www.theleela.com/investor-relations
monkey-bar	Monkey Bar	India	New Delhi	resume@olivebarandkitchen.com	venue	the venue's own domain	cloudflare-obfuscated	https://olivebarandkitchen.com/career.html
atrium-bar	Atrium Bar	Italy	Florence	guest.historian@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/privacy
atrium-bar	Atrium Bar	Italy	Florence	privacy.officer@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/privacy
atrium-bar	Atrium Bar	Italy	Florence	info@privcom.gc.ca	offsite	off-domain (privcom.gc.ca)	page-text	https://www.fourseasons.com/privacy
atrium-bar	Atrium Bar	Italy	Florence	ksadpo@fourseasons.com	group	fourseasons group or hotel inbox	page-text	https://www.fourseasons.com/privacy
atrium-bar	Atrium Bar	Italy	Florence	copyright@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/legal
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	reservations.corporate@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	info.development@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	pr.corporate@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	info.residences@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	contact@discoveryloyalty.com	offsite	off-domain (discoveryloyalty.com)	page-text	https://www.kempinski.com/
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	data.privacy@kempinski.com	group	kempinski group or hotel inbox	cloudflare-obfuscated	https://www.kempinski.com/privacy-policy
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	gso.frankfurt@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	gso.london@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	kempinski@tm-russia.ru	offsite	off-domain (tm-russia.ru)	page-text	https://www.kempinski.com/contact-us
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	gso.usa@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	gso.dubai@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	gso.china@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	gso.india@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	gso.sea@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
giacosa	Giacosa	Italy	Florence	acquisti@valenza-group.com	offsite	off-domain (valenza-group.com)	form-config	https://giacosafirenze.com/privacy-policy
sly-granny	Sly Granny	India	New Delhi	careers@azurehospitality.com	role	departmental mailbox (careers@)	form-config	https://slygranny.in/contact
sly-granny	Sly Granny	India	New Delhi	marketing@azurehospitality.com	role	departmental mailbox (marketing@)	form-config	https://slygranny.in/contact
the-bulgari-bar	The Bvlgari Bar	Italy	Milan	fb.milano@bulgarihotels.com	group	bulgarihotels group or hotel inbox	form-config	https://www.bulgarihotels.com/en_US/milan/meetings-and-events/meeting-experience
the-bulgari-bar	The Bvlgari Bar	Italy	Milan	francesca.stancanelli@bulgari.com	offsite	off-domain (bulgari.com)	form-config	https://www.bulgarihotels.com/en_US/meta/press-offices
the-bulgari-bar	The Bvlgari Bar	Italy	Milan	sofia.sachet@bulgari.com	offsite	off-domain (bulgari.com)	form-config	https://www.bulgarihotels.com/en_US/meta/press-offices
the-bulgari-bar	The Bvlgari Bar	Italy	Milan	gaia.carbone@bulgari.com	offsite	off-domain (bulgari.com)	form-config	https://www.bulgarihotels.com/en_US/meta/press-offices
the-bulgari-bar	The Bvlgari Bar	Italy	Milan	samantha.xiong@bulgari.com	offsite	off-domain (bulgari.com)	form-config	https://www.bulgarihotels.com/en_US/meta/press-offices
the-bulgari-bar	The Bvlgari Bar	Italy	Milan	priscila.viana@bulgari.com	offsite	off-domain (bulgari.com)	form-config	https://www.bulgarihotels.com/en_US/meta/press-offices
the-bulgari-bar	The Bvlgari Bar	Italy	Milan	angelica.carrara@bulgarihotels.com	group	bulgarihotels group or hotel inbox	form-config	https://www.bulgarihotels.com/en_US/meta/press-offices
the-bulgari-bar	The Bvlgari Bar	Italy	Milan	giulia.longo@bulgarihotels.com	group	bulgarihotels group or hotel inbox	form-config	https://www.bulgarihotels.com/en_US/meta/press-offices
the-bulgari-bar	The Bvlgari Bar	Italy	Milan	roxane.germain@bulgari.com	offsite	off-domain (bulgari.com)	form-config	https://www.bulgarihotels.com/en_US/meta/press-offices
the-bulgari-bar	The Bvlgari Bar	Italy	Milan	pietro.favaro@bulgarihotels.com	group	bulgarihotels group or hotel inbox	form-config	https://www.bulgarihotels.com/en_US/meta/press-offices
the-bulgari-bar	The Bvlgari Bar	Italy	Milan	lisa.wang@bulgari.com	offsite	off-domain (bulgari.com)	form-config	https://www.bulgarihotels.com/en_US/meta/press-offices
the-bulgari-bar	The Bvlgari Bar	Italy	Milan	tomoko.fujishiro@bulgari.com	offsite	off-domain (bulgari.com)	form-config	https://www.bulgarihotels.com/en_US/meta/press-offices
the-bulgari-bar	The Bvlgari Bar	Italy	Milan	michelle.jovina@bulgarihotels.com	group	bulgarihotels group or hotel inbox	form-config	https://www.bulgarihotels.com/en_US/meta/press-offices
the-bulgari-bar	The Bvlgari Bar	Italy	Milan	yoni.pramiari@bulgarihotels.com	group	bulgarihotels group or hotel inbox	form-config	https://www.bulgarihotels.com/en_US/meta/press-offices
the-bulgari-bar	The Bvlgari Bar	Italy	Milan	constance.vanheule@bulgari.com	offsite	off-domain (bulgari.com)	form-config	https://www.bulgarihotels.com/en_US/meta/press-offices
the-bulgari-bar	The Bvlgari Bar	Italy	Milan	kazuya.matsuo@bulgarihotels.com	group	bulgarihotels group or hotel inbox	form-config	https://www.bulgarihotels.com/en_US/meta/press-offices
the-bulgari-bar	The Bvlgari Bar	Italy	Milan	bulgari@pr-propagandagem.ru	offsite	off-domain (pr-propagandagem.ru)	form-config	https://www.bulgarihotels.com/en_US/meta/press-offices
the-bulgari-bar	The Bvlgari Bar	Italy	Milan	gozdem@kimiz.com.tr	offsite	off-domain (kimiz.com.tr)	form-config	https://www.bulgarihotels.com/en_US/meta/press-offices
the-bulgari-bar	The Bvlgari Bar	Italy	Milan	bvlgari@perowneinternational.com	offsite	off-domain (perowneinternational.com)	form-config	https://www.bulgarihotels.com/en_US/meta/press-offices
the-bulgari-bar	The Bvlgari Bar	Italy	Milan	maggie@lindagaunt.com	offsite	off-domain (lindagaunt.com)	form-config	https://www.bulgarihotels.com/en_US/meta/press-offices
the-bulgari-bar	The Bvlgari Bar	Italy	Milan	accessibility@bulgari.com	offsite	off-domain (bulgari.com)	form-config	https://www.bulgarihotels.com/en_US/meta/accessibility-statement
punch-room-at-edition-rome	Punch Room	Italy	Rome	reservations.rome@editionhotels.com	group	editionhotels group or hotel inbox	form-config	https://www.editionhotels.com/rome/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	info.rome@editionhotels.com	group	editionhotels group or hotel inbox	form-config	https://www.editionhotels.com/rome/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	concierge.rome@editionhotels.com	group	editionhotels group or hotel inbox	form-config	https://www.editionhotels.com/rome/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	sales.rome@editionhotels.com	group	editionhotels group or hotel inbox	form-config	https://www.editionhotels.com/rome/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	theromeedition@purplepr.com	offsite	off-domain (purplepr.com)	form-config	https://www.editionhotels.com/rome/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	eh.romeb.hostess@marriott.com	group	marriott group or hotel inbox	page-text	https://www.editionhotels.com/rome/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	eh.romeb.events@editionhotels.com	group	editionhotels group or hotel inbox	page-text	https://www.editionhotels.com/rome/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	kimberley.brown@purplepr.com	offsite	off-domain (purplepr.com)	form-config	https://www.editionhotels.com/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	concierge.auh@editionhotels.com	group	editionhotels group or hotel inbox	form-config	https://www.editionhotels.com/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	reservations.auh@editionhotels.com	group	editionhotels group or hotel inbox	form-config	https://www.editionhotels.com/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	eunice.fernando@editionhotels.com	group	editionhotels group or hotel inbox	form-config	https://www.editionhotels.com/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	fatima.elguassir@marriott.com	group	marriott group or hotel inbox	form-config	https://www.editionhotels.com/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	careers.auh@editionhotels.com	group	editionhotels group or hotel inbox	form-config	https://www.editionhotels.com/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	info.bcn@editionhotels.com	group	editionhotels group or hotel inbox	form-config	https://www.editionhotels.com/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	reservations.bcn@editionhotels.com	group	editionhotels group or hotel inbox	form-config	https://www.editionhotels.com/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	thebarcelonaedition@purplepr.com	offsite	off-domain (purplepr.com)	form-config	https://www.editionhotels.com/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	xxx@xxlcomunicacion.com	offsite	off-domain (xxlcomunicacion.com)	form-config	https://www.editionhotels.com/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	jose-maria.conceiro@editionhotels.com	group	editionhotels group or hotel inbox	form-config	https://www.editionhotels.com/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	sales.bcn@editionhotels.com	group	editionhotels group or hotel inbox	form-config	https://www.editionhotels.com/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	events.bcn@editionhotels.com	group	editionhotels group or hotel inbox	form-config	https://www.editionhotels.com/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	careers.bcn@editionhotels.com	group	editionhotels group or hotel inbox	form-config	https://www.editionhotels.com/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	info.bod@editionhotels.com	group	editionhotels group or hotel inbox	form-config	https://www.editionhotels.com/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	reservations.bod@editionhotels.com	group	editionhotels group or hotel inbox	form-config	https://www.editionhotels.com/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	thebodrumedition@purplepr.com	offsite	off-domain (purplepr.com)	form-config	https://www.editionhotels.com/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	ezgi.almangoush@editionhotels.com	group	editionhotels group or hotel inbox	form-config	https://www.editionhotels.com/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	eylul.gurce@editionhotels.com	group	editionhotels group or hotel inbox	form-config	https://www.editionhotels.com/contact/
punch-room-at-edition-rome	Punch Room	Italy	Rome	careers.bod@editionhotels.com	group	editionhotels group or hotel inbox	form-config	https://www.editionhotels.com/contact/
